Date,AAPL,AMD,AMZN,CVS,EBAY,FCEL,GOOGL,IYW,MAR,MSFT,NEE,NFLX,NVDA,SCWO,TSLA,XOM
2010-02-03,5.97511625289917,7.809999942779541,5.954999923706055,22.187910079956055,8.70111083984375,12873.599609375,13.432540893554688,11.992600440979004,21.14794158935547,21.396230697631836,7.743865013122559,0.8849999904632568,0.38690415024757385,0.5099999904632568,,36.48484802246094
2010-02-04,5.759781360626221,7.190000057220459,5.796999931335449,21.318729400634766,8.408950805664062,12182.400390625,13.08382511138916,11.65274715423584,20.533679962158203,20.805835723876953,7.52754020690918,0.8619999885559082,0.3644416630268097,0.6499999761581421,,35.454952239990234
2010-02-05,5.862048625946045,7.349999904632568,5.869500160217285,21.26399040222168,8.506336212158203,11966.400390625,13.195840835571289,11.78158187866211,20.900638580322266,20.940357208251953,7.430351734161377,0.869143009185791,0.37177637219429016,0.6499999761581421,,35.498775482177734
2010-02-08,5.821861743927002,7.420000076293945,5.8414998054504395,22.393226623535156,8.423933029174805,11318.400390625,13.24998664855957,11.719381332397461,20.701204299926758,20.716157913208008,7.35040283203125,0.8700000047683716,0.37108874320983887,0.6499999761581421,,35.48223876953125
2010-02-09,5.883944511413574,7.539999961853027,5.901500225067139,22.393226623535156,8.378984451293945,11491.2001953125,13.323753356933594,11.863765716552734,20.836830139160156,20.932880401611328,7.282997131347656,0.8875709772109985,0.3681090176105499,0.6499999761581421,,35.950927734375
2010-02-10,5.851851463317871,7.639999866485596,5.868000030517578,22.40007209777832,8.22541332244873,11318.400390625,13.27432918548584,11.8193359375,21.06018829345703,20.917938232421875,7.1983466148376465,0.8784289956092834,0.37521451711654663,0.6499999761581421,,35.75792694091797
2010-02-11,5.9583210945129395,7.840000152587891,6.004499912261963,22.728578567504883,8.289091110229492,11404.7998046875,13.322759628295898,11.979269027709961,21.267601013183594,21.015094757080078,7.204615116119385,0.9051430225372314,0.39240509271621704,0.6499999761581421,,35.972984313964844
2010-02-12,6.009603977203369,7.869999885559082,5.982999801635742,22.57801628112793,8.15424633026123,11448.0,13.241292953491211,12.001479148864746,21.41119956970215,20.873096466064453,7.143481731414795,0.9025710225105286,0.39767691493034363,0.6499999761581421,,35.73036575317383
2010-02-16,6.100178241729736,8.0600004196167,5.876500129699707,22.940744400024414,8.43517017364502,11448.0,13.444462776184082,12.176959991455078,21.634563446044922,21.286052703857422,7.270455837249756,0.9265710115432739,0.40501150488853455,0.5099999904632568,,36.54641342163086
2010-02-17,6.074686527252197,8.029999732971191,5.815499782562256,23.262407302856445,8.495100021362305,11275.2001953125,13.367715835571289,12.23471450805664,21.64254379272461,21.46625328063965,7.174832344055176,0.9215710163116455,0.4089082181453705,0.6499999761581421,,36.25969314575195
2010-02-18,6.08608341217041,7.949999809265137,5.9039998054504395,23.35137176513672,8.555028915405273,11361.599609375,13.492151260375977,12.343557357788086,21.6105899810791,21.751575469970703,7.170130729675293,0.9442859888076782,0.3820907473564148,0.6499999761581421,,36.36998748779297
2010-02-19,6.048293590545654,7.929999828338623,5.875999927520752,23.48140525817871,8.772275924682617,11404.7998046875,13.431052207946777,12.33466625213623,21.778358459472656,21.601404190063477,7.348836421966553,0.9521430134773254,0.3800278306007385,0.5099999904632568,,36.320350646972656
2010-02-22,6.010804176330566,7.900000095367432,5.9004998207092285,23.419822692871094,8.719839096069336,13046.400390625,13.481719970703125,12.301352500915527,21.85824966430664,21.57137107849121,7.339428901672363,0.9324290156364441,0.38071542978286743,0.5099999904632568,,36.06119918823242
2010-02-23,5.910035610198975,7.789999961853027,5.861999988555908,23.371906280517578,8.573758125305176,12484.7998046875,13.289726257324219,12.125871658325195,21.62656593322754,21.271034240722656,7.336295127868652,0.9192860126495361,0.37154725193977356,0.5099999904632568,,35.807559967041016
2010-02-24,6.018001556396484,8.050000190734863,5.986000061035156,23.6182804107666,8.712347984313965,12398.400390625,13.200311660766602,12.241375923156738,21.778358459472656,21.49628448486328,7.456719875335693,0.9241430163383484,0.37934014201164246,0.5899999737739563,,36.1439094543457
2010-02-25,6.058191776275635,7.889999866485596,5.909999847412109,23.269245147705078,8.614960670471191,12528.0,13.075132369995117,12.221383094787598,21.57064437866211,21.473766326904297,7.428196430206299,0.9372860193252563,0.37590211629867554,0.5099999904632568,,35.91783905029297
2010-02-26,6.1367669105529785,7.909999847412109,5.920000076293945,23.098148345947266,8.622450828552246,12139.2001953125,13.084321975708008,12.232490539550781,21.658527374267578,21.526321411132812,7.347389221191406,0.9435709714889526,0.37131789326667786,0.5,,35.84065246582031
2010-03-01,6.267828464508057,8.210000038146973,6.2270002365112305,23.549846649169922,8.944575309753418,12139.2001953125,13.23061466217041,12.392423629760742,21.746402740478516,21.789112091064453,7.5074238777160645,0.995714008808136,0.3862166106700897,0.5,,36.06119918823242
2010-03-02,6.2636308670043945,8.380000114440918,6.276500225067139,23.7209415435791,8.985777854919434,12312.0,13.43850326538086,12.381318092346191,21.466785430908203,21.36864471435547,7.477314472198486,0.9854289889335632,0.38598722219467163,0.5,,36.1108283996582
2010-03-03,6.278025150299072,8.350000381469727,6.29449987411499,23.775705337524414,8.805987358093262,12398.400390625,13.544310569763184,12.399086952209473,21.346948623657227,21.36864471435547,7.436119556427002,0.9649999737739563,0.381173700094223,0.5,,36.0777473449707
